tileid,mjd,expnum,exptime,dpos,target,ra,dec,pa
11111,60266,7923,900.0,0,NGC3199,154.38318,-57.91372,209.94180297851562
11111,60266,7924,900.0,0,NGC3199,154.3832,-57.91374,209.9315948486328
11111,60266,7925,900.0,0,NGC3199,154.38321,-57.91373,209.92129516601562
11111,60266,7926,900.0,0,NGC3199,154.38322,-57.91372,209.9114990234375
11111,60271,8115,900.0,0,S308_P1,103.4625,-24.04465,244.68260192871094
11111,60271,8118,900.0,0,S308_P1,103.4625,-24.04465,244.68150329589844
11111,60272,8183,900.0,0,NGC3199,154.38317,-57.91372,209.9788055419922
11111,60272,8184,900.0,0,NGC3199,154.38319,-57.91373,209.9669952392578
11111,60272,8185,900.0,0,NGC3199,154.38321,-57.91372,209.9571990966797
11111,60272,8186,900.0,0,NGC3199,154.38322,-57.91373,209.94749450683594
11111,60272,8187,900.0,0,NGC3199,154.38321,-57.91373,209.93850708007812
11111,60275,8394,900.0,0,S308_P2,103.725,-23.69187,244.69189453125
11111,60277,8463,900.0,0,IC1613,16.20002,2.11775,179.98890686035156
11111,60277,8464,900.0,0,IC1613,16.2,2.11776,179.97610473632812
11111,60277,8465,900.0,0,IC1613,16.2,2.11776,179.97360229492188
11111,60286,8961,900.0,0,IC1613_dither,16.19998,2.11772,180.01499938964844
11111,60286,8962,900.0,0,IC1613_dither,16.2,2.12126,180.00250244140625
11111,60286,8963,900.0,0,IC1613_dither,16.20303,2.12301,180.0157012939453
11111,60286,8964,900.0,0,IC1613_dither,16.20304,2.11952,180.01950073242188
11111,60286,8965,900.0,0,IC1613_dither,16.20303,2.116,179.99940490722656
11111,60286,8966,900.0,0,NGC1427a_dither,55.03875,-35.62441,179.9897003173828
11111,60286,8967,900.0,0,NGC1427a_dither,55.04249,-35.6192,179.98089599609375
11111,60286,8968,900.0,0,NGC1427a_dither,55.03503,-35.61922,179.99070739746094
11111,60286,8969,900.0,0,NGC1427a_dither,55.03874,-35.62795,179.9833984375
11111,60286,8970,900.0,0,NGC1427a_dither,55.03501,-35.6262,179.99240112304688
11111,60286,8971,900.0,0,NGC1427a_dither,55.04246,-35.62622,179.97959899902344
11111,60286,8972,900.0,0,NGC1427a_dither,55.035,-35.6227,179.95419311523438
11111,60286,8973,900.0,0,NGC1427a_dither,55.04246,-35.62271,179.96339416503906
11111,60286,8974,900.0,0,NGC1427a_dither,55.03874,-35.62094,179.97470092773438
11111,60286,8975,900.0,0,RCW36_dither,134.86166,-43.73718,179.9698028564453
11111,60286,8976,900.0,0,RCW36_dither,134.86171,-43.73375,179.9499053955078
11111,60286,8977,900.0,0,RCW36_dither,134.86591,-43.732,179.92799377441406
11111,60286,8978,900.0,0,RCW36_dither,134.8659,-43.73549,179.90879821777344
11111,60286,8979,900.0,0,RCW36_dither,134.8659,-43.739,179.88929748535156
11111,60286,8980,900.0,0,RCW36_dither,134.86171,-43.74075,179.87669372558594
11111,60286,8981,900.0,0,RCW36_dither,134.85751,-43.739,179.9506072998047
11111,60286,8982,900.0,0,RCW36_dither,134.85751,-43.73551,179.9456024169922
11111,60286,8983,900.0,0,RCW36_dither,134.8575,-43.73202,179.94349670410156
11111,60287,9007,900.0,0,IC1613_dither,16.20004,2.1176,180.0034942626953
11111,60287,9008,900.0,0,IC1613_dither,16.2,2.12122,180.01390075683594
11111,60287,9009,900.0,0,IC1613_dither,16.20302,2.12299,180.0084991455078
11111,60287,9011,900.0,0,IC1613_dither,16.19998,2.11766,180.02420043945312
11111,60287,9012,900.0,0,IC1613_dither,16.2,2.12127,180.0081024169922
11111,60287,9013,900.0,0,IC1613_dither,16.20304,2.12303,180.03199768066406
11111,60287,9014,900.0,0,IC1613_dither,16.20304,2.11951,180.01600646972656
11111,60287,9015,900.0,0,IC1613_dither,16.20302,2.11603,180.03799438476562
11111,60287,9016,900.0,0,IC1613_dither,16.19996,2.11429,179.99459838867188
11111,60288,9068,900.0,0,IC1613_dither,16.19697,2.11599,179.98080444335938
11111,60288,9069,900.0,0,IC1613_dither,16.19696,2.11953,179.99240112304688
11111,60288,9070,900.0,0,IC1613_dither,16.19696,2.12304,180.02279663085938
11111,60288,9083,900.0,0,Pencil_dither,134.94994,-45.98829,179.96209716796875
11111,60288,9084,900.0,0,Pencil_dither,134.95436,-45.9831,179.94189453125
11111,60288,9085,900.0,0,Pencil_dither,134.94564,-45.9831,179.93150329589844
11111,60288,9086,900.0,0,Pencil_dither,134.95002,-45.99185,179.9051971435547
11111,60288,9087,900.0,0,Pencil_dither,134.94565,-45.9901,179.89439392089844
11111,60288,9088,900.0,0,Pencil_dither,134.95436,-45.99008,179.87379455566406
11111,60288,9089,900.0,0,Pencil_dither,134.94564,-45.98659,179.86940002441406
11111,60288,9090,900.0,0,Pencil_dither,134.95436,-45.98659,179.85659790039062
11111,60288,9091,900.0,0,Pencil_dither,134.95,-45.98484,179.85189819335938
11111,60290,9235,900.0,0,NGC3199,154.38314,-57.9137,209.87820434570312
11111,60290,9236,900.0,0,NGC3199,154.38651,-57.9107,209.98570251464844
11111,60290,9237,900.0,0,NGC3199,154.39308,-57.91071,209.97129821777344
11111,60290,9238,900.0,0,NGC3199,154.3898,-57.91373,209.9615936279297
11111,60290,9239,900.0,0,NGC3199,154.38651,-57.91676,209.9521026611328
11111,60290,9240,900.0,0,NGC3199,154.37992,-57.91677,209.94610595703125
11111,60290,9241,900.0,0,NGC3199,154.37664,-57.91373,209.94129943847656
11111,60291,9296,900.0,0,NGC3199,154.37993,-57.91066,209.98629760742188
11111,60291,9297,900.0,0,NGC3199,154.38322,-57.90769,209.9846954345703
11111,60293,9394,900.0,0,NGC3199,154.38322,-57.90765,209.98609924316406
1056249,60349,12174,900.0,1,NGC5128,201.37447,-43.02182,179.91639709472656
1056249,60349,12175,900.0,2,NGC5128,201.36628,-43.02189,179.906494140625
1056249,60349,12176,900.0,3,NGC5128,201.37038,-43.01323,179.8892059326172
1056249,60349,12177,900.0,4,NGC5128,201.36628,-43.01495,179.92449951171875
1056249,60349,12178,900.0,5,NGC5128,201.37456,-43.01494,179.89959716796875
1056249,60349,12179,900.0,6,NGC5128,201.36633,-43.01842,179.89540100097656
1056249,60349,12180,900.0,7,NGC5128,201.37453,-43.0184,179.91700744628906
1056249,60349,12181,900.0,8,NGC5128,201.37042,-43.02012,179.91310119628906
1056242,60349,12183,900.0,0,NGC4945,196.35875,-49.47108,179.89869689941406
1056242,60349,12184,900.0,1,NGC4945,196.36338,-49.4763,179.8876953125
1056242,60350,12237,900.0,2,NGC4945,196.35402,-49.47627,179.87359619140625
1056242,60350,12238,900.0,3,NGC4945,196.35872,-49.46768,179.86619567871094
1056242,60352,12308,900.0,4,NGC4945,196.35407,-49.46935,179.87460327148438
1056242,60352,12309,900.0,5,NGC4945,196.36335,-49.46938,179.84629821777344
1056242,60352,12310,900.0,6,NGC4945,196.35413,-49.47287,179.8437957763672
1056242,60352,12311,900.0,7,NGC4945,196.36338,-49.47286,179.90150451660156
1056242,60352,12312,900.0,8,NGC4945,196.35877,-49.47458,179.90150451660156
1056251,60352,12319,900.0,0,NGC5128,201.08412,-42.65172,180.12730407714844
1056251,60352,12320,900.0,1,NGC5128,201.08821,-42.65697,180.1156005859375
1056251,60353,12383,900.0,2,NGC5128,201.07999,-42.65689,180.11639404296875
1056251,60353,12384,900.0,3,NGC5128,201.08411,-42.64831,180.10350036621094
1056251,60353,12385,900.0,4,NGC5128,201.08003,-42.65001,180.09080505371094
1056251,60353,12386,900.0,5,NGC5128,201.08821,-42.65003,180.12550354003906
1056251,60353,12387,900.0,6,NGC5128,201.08001,-42.65348,180.1195068359375
1056251,60353,12388,900.0,7,NGC5128,201.08819,-42.65349,180.1053924560547
1056251,60353,12389,900.0,8,NGC5128,201.0841,-42.6552,180.16720581054688
1056252,60353,12391,900.0,0,NGC5128,201.65586,-42.65135,179.70399475097656
1056252,60353,12392,900.0,1,NGC5128,201.65998,-42.65658,179.693603515625
1056252,60353,12393,900.0,2,NGC5128,201.6518,-42.6566,179.69979858398438
1056248,60376,13768,900.0,3,NGC5128,200.7953,-43.01215,180.21090698242188
1056248,60376,13769,900.0,4,NGC5128,200.79118,-43.01385,180.20550537109375
1056248,60376,13770,900.0,5,NGC5128,200.7994,-43.01388,180.3083953857422
1056248,60376,13771,900.0,6,NGC5128,200.79115,-43.01733,180.23789978027344
1056248,60376,13772,900.0,7,NGC5128,200.79936,-43.01735,180.22970581054688
1056248,60377,13825,900.0,8,NGC5128,200.79524,-43.01902,180.25889587402344
1056250,60377,13832,900.0,0,NGC5128,201.94554,-43.01485,179.5126953125
1056250,60377,13833,900.0,1,NGC5128,201.94969,-43.02003,179.47669982910156
1056250,60378,13881,900.0,2,NGC5128,201.94143,-43.02001,179.51939392089844
1056250,60378,13882,900.0,3,NGC5128,201.94551,-43.01142,179.4967041015625
1056250,60378,13883,900.0,4,NGC5128,201.94143,-43.01316,179.48170471191406
1056250,60378,13884,900.0,5,NGC5128,201.94965,-43.01311,179.53030395507812
1056250,60378,13885,900.0,6,NGC5128,201.94146,-43.01664,179.53680419921875
1056250,60378,13886,900.0,7,NGC5128,201.94971,-43.0166,179.4844970703125
1056250,60378,13887,900.0,8,NGC5128,201.9456,-43.0183,179.5207061767578
11111,60379,13933,900.0,0,RCW120_dither,258.07214,-38.4005,179.95449829101562
11111,60379,13934,900.0,0,RCW120_dither,258.07608,-38.39529,179.9302978515625
11111,60379,13935,900.0,0,RCW120_dither,258.06835,-38.39531,179.91549682617188
11111,60379,13936,900.0,0,RCW120_dither,258.07221,-38.40405,179.8834991455078
11111,60379,13937,900.0,0,RCW120_dither,258.06837,-38.40231,179.8657989501953
11111,60379,13938,900.0,0,RCW120_dither,258.07609,-38.4023,179.83489990234375
11111,60379,13939,900.0,0,RCW120_dither,258.06834,-38.39881,179.82350158691406
11111,60379,13940,900.0,0,RCW120_dither,258.07607,-38.3988,179.79339599609375
11111,60379,13941,900.0,0,RCW120_dither,258.07219,-38.39705,179.77499389648438
1056247,60379,13942,900.0,0,NGC5128,201.66011,-43.38093,179.73779296875
1056247,60379,13943,900.0,1,NGC5128,201.66428,-43.38605,179.72479248046875
1056247,60379,13944,900.0,2,NGC5128,201.65599,-43.38606,179.73300170898438
1056247,60379,13945,900.0,3,NGC5128,201.66012,-43.37742,179.718994140625
1056247,60380,14033,900.0,4,NGC5128,201.65604,-43.37913,179.74130249023438
1056247,60380,14034,900.0,5,NGC5128,201.66426,-43.37912,179.70970153808594
1056247,60380,14035,900.0,6,NGC5128,201.65601,-43.38263,179.69659423828125
1056247,60380,14036,900.0,7,NGC5128,201.66429,-43.3826,179.72950744628906
1056246,60380,14048,900.0,0,NGC5128,201.08153,-43.38124,180.13209533691406
1056246,60380,14049,900.0,1,NGC5128,201.08565,-43.38642,180.114501953125
1056246,60381,14099,900.0,2,NGC5128,201.07735,-43.38637,180.11630249023438
1056246,60381,14100,900.0,3,NGC5128,201.08155,-43.37779,180.09339904785156
1056246,60381,14101,900.0,4,NGC5128,201.07744,-43.37951,180.08279418945312
1056246,60381,14102,900.0,5,NGC5128,201.08571,-43.37951,180.11000061035156
1056246,60381,14103,900.0,6,NGC5128,201.07744,-43.38297,180.1042938232422
1056246,60381,14104,900.0,7,NGC5128,201.08568,-43.38299,180.07919311523438
1056246,60381,14105,900.0,8,NGC5128,201.08154,-43.3847,180.11810302734375
1056243,60381,14114,900.0,0,NGC4945,197.00561,-49.46885,179.418701171875
1056243,60381,14115,900.0,1,NGC4945,197.01026,-49.47403,179.4196014404297
1056243,60382,14164,900.0,2,NGC4945,197.00103,-49.47402,179.4261932373047
1056243,60382,14165,900.0,3,NGC4945,197.00555,-49.46542,179.40660095214844
1056243,60382,14166,900.0,4,NGC4945,197.00096,-49.46716,179.40249633789062
1056243,60382,14167,900.0,5,NGC4945,197.01021,-49.4671,179.4333953857422
1056243,60382,14168,900.0,6,NGC4945,197.00101,-49.47063,179.43820190429688
1056243,60382,14169,900.0,7,NGC4945,197.01023,-49.47056,179.4145965576172
1056243,60382,14170,900.0,8,NGC4945,197.00564,-49.47231,179.43359375
1056245,60405,15660,900.0,3,NGC4945,196.67912,-49.10219,179.67129516601562
1056245,60405,15662,900.0,4,NGC4945,196.6746,-49.10398,179.6875
1056245,60405,15663,900.0,5,NGC4945,196.68375,-49.10395,179.67210388183594
1056245,60405,15664,900.0,6,NGC4945,196.67462,-49.10745,179.66290283203125
1056245,60405,15665,900.0,7,NGC4945,196.68379,-49.10743,179.68020629882812
1056245,60405,15666,900.0,8,NGC4945,196.67922,-49.10916,179.67599487304688
1056265,60405,15684,900.0,0,ESO274-001,228.55623,-46.81251,179.976806640625
1056590,60407,15819,900.0,5,NGC6822,296.24349,-14.80128,179.94810485839844
1056590,60407,15821,900.0,6,NGC6822,296.23731,-14.8048,179.95339965820312
1056590,60407,15822,900.0,7,NGC6822,296.24354,-14.8048,179.9080047607422
1056590,60407,15823,900.0,8,NGC6822,296.24043,-14.80653,179.8730926513672
1056297,60407,15824,900.0,0,IC4662,266.77627,-64.64034,179.97889709472656
1056297,60408,15852,900.0,1,IC4662,266.78307,-64.64543,180.00340270996094
1056297,60408,15853,900.0,2,IC4662,266.76919,-64.64545,180.00100708007812
1056297,60408,15855,900.0,3,IC4662,266.77625,-64.63681,180.01199340820312
1056297,60408,15856,900.0,4,IC4662,266.76921,-64.63854,180.0045928955078
1056297,60408,15857,900.0,5,IC4662,266.78328,-64.63853,179.989501953125
1056297,60408,15858,900.0,6,IC4662,266.76921,-64.64203,179.9864959716797
1056297,60408,15859,900.0,7,IC4662,266.78329,-64.64202,179.9844970703125
1056297,60408,15860,900.0,8,IC4662,266.77621,-64.64371,179.9761962890625
1056261,60408,15869,900.0,0,CIRCINUS,213.28871,-65.33916,179.94610595703125
1056261,60409,15900,900.0,1,CIRCINUS,213.29582,-65.34432,179.96929931640625
1056261,60409,15901,900.0,2,CIRCINUS,213.28149,-65.34436,180.00779724121094
1056261,60409,15902,900.0,3,CIRCINUS,213.28873,-65.33572,180.00059509277344
1056261,60409,15903,900.0,4,CIRCINUS,213.28157,-65.33743,179.99420166015625
1056261,60409,15904,900.0,5,CIRCINUS,213.29598,-65.33743,179.97720336914062
1056261,60409,15905,900.0,6,CIRCINUS,213.28157,-65.34091,179.9759063720703
1056261,60409,15906,900.0,7,CIRCINUS,213.29597,-65.34091,179.89349365234375
1056261,60409,15907,900.0,8,CIRCINUS,213.28877,-65.34261,179.9022979736328
1056304,60409,15927,900.0,0,IC5152,330.67446,-51.29525,179.97250366210938
1056304,60411,16093,900.0,1,IC5152,330.67933,-51.30043,179.96449279785156
1056304,60411,16094,900.0,2,IC5152,330.6698,-51.30046,179.96530151367188
1056304,60411,16095,900.0,3,IC5152,330.67458,-51.29182,179.94090270996094
1056304,60412,16202,900.0,4,IC5152,330.66973,-51.29353,179.97569274902344
1056304,60412,16204,900.0,6,IC5152,330.67458,-51.29528,180.0
1056655,60436,17652,900.0,5,PGC66239,317.50567,-37.50222,179.95899963378906
1056655,60436,17653,900.0,6,PGC66239,317.49814,-37.50576,179.94459533691406
1056655,60437,17690,900.0,7,PGC66239,317.50567,-37.5057,179.97019958496094
11111,60490,20271,60.0,0,Lagoon_10,271.09999,-24.49997,179.9882049560547
1056244,60493,20486,900.0,0,NGC4945,196.03715,-49.10622,180.16050720214844
1056244,60493,20487,900.0,1,NGC4945,196.04164,-49.11135,180.16110229492188
1056244,60493,20488,900.0,2,NGC4945,196.03244,-49.11132,180.15960693359375
1056244,60493,20489,900.0,3,NGC4945,196.03711,-49.10269,180.15199279785156
1056244,60493,20490,900.0,4,NGC4945,196.0325,-49.1044,180.15289306640625
1056244,60493,20491,900.0,5,NGC4945,196.0417,-49.10441,180.14280700683594
1056244,60493,20492,900.0,6,NGC4945,196.03251,-49.10788,180.14849853515625
1056244,60493,20493,900.0,7,NGC4945,196.04168,-49.10789,180.152099609375
1056244,60493,20494,900.0,8,NGC4945,196.03708,-49.10959,180.1555938720703
11111,60493,20498,60.0,0,Lagoon_10,271.09996,-24.49992,179.97430419921875
11111,60493,20499,60.0,0,Lagoon_10,271.09997,-24.49994,179.968505859375
11111,60493,20500,900.0,0,Lagoon_10,271.1,-24.5,179.95269775390625
11111,60493,20501,900.0,0,Lagoon_10,271.1,-24.49999,179.93280029296875
11111,60493,20502,60.0,0,Lagoon_2,271.50793,-24.05758,179.95590209960938
11111,60493,20503,60.0,0,Lagoon_2,271.5079,-24.0576,179.9539031982422
11111,60493,20504,900.0,0,Lagoon_2,271.50791,-24.0576,179.94630432128906
11111,60493,20505,900.0,0,Lagoon_2,271.5079,-24.0576,179.93460083007812
11111,60493,20506,60.0,0,Lagoon_5,270.69831,-24.49472,179.93580627441406
11111,60493,20507,60.0,0,Lagoon_5,270.6983,-24.49467,179.93600463867188
11111,60493,20508,900.0,0,Lagoon_5,270.6983,-24.49471,179.93370056152344
11111,60493,20509,900.0,0,Lagoon_5,270.69829,-24.49471,179.93150329589844
1056655,60493,20510,900.0,4,PGC66239,317.49807,-37.50222,179.96270751953125
1056655,60493,20511,900.0,8,PGC66239,317.50191,-37.50744,179.93089294433594
1056241,60494,20573,900.0,0,NGC4945,195.71193,-49.46981,180.41610717773438
1056241,60494,20574,900.0,1,NGC4945,195.71645,-49.47497,180.38699340820312
1056241,60494,20575,900.0,2,NGC4945,195.70718,-49.47496,180.40660095214844
1056241,60494,20576,900.0,3,NGC4945,195.71188,-49.46627,180.39329528808594
1056241,60494,20577,900.0,4,NGC4945,195.70726,-49.468,180.39930725097656
1056241,60494,20579,900.0,6,NGC4945,195.70723,-49.47148,180.4156036376953
1056241,60494,20580,900.0,7,NGC4945,195.71645,-49.47151,180.38330078125
1056241,60494,20581,900.0,8,NGC4945,195.71185,-49.47323,180.40220642089844
11111,60497,20836,900.0,0,OmegaCen,201.69703,-47.47955,179.96229553222656
11111,60497,20837,900.0,0,OmegaCen,201.69699,-47.47951,179.96859741210938
11111,60497,20838,900.0,0,OmegaCen,201.697,-47.47948,179.97129821777344
1056241,60498,20908,900.0,5,NGC4945,195.71656,-49.46809,180.408203125
1056240,60499,20980,900.0,0,NGC4945,196.68524,-49.83523,179.64129638671875
1056240,60499,20981,900.0,1,NGC4945,196.6899,-49.84036,179.6407012939453
1056240,60499,20982,900.0,2,NGC4945,196.68057,-49.84038,179.66529846191406
1056240,60499,20983,900.0,3,NGC4945,196.68517,-49.83171,179.64889526367188
1056240,60499,20984,900.0,4,NGC4945,196.68054,-49.83345,179.65029907226562
1056240,60499,20985,900.0,5,NGC4945,196.68986,-49.83342,179.64649963378906
1056240,60499,20986,900.0,6,NGC4945,196.68058,-49.83694,179.64810180664062
1056240,60499,20987,900.0,7,NGC4945,196.68989,-49.83689,179.6322021484375
1056240,60499,20988,900.0,8,NGC4945,196.68525,-49.83862,179.6511993408203
1056239,60528,22929,900.0,0,NGC4945,196.03348,-49.83569,180.07699584960938
1056239,60528,22930,900.0,1,NGC4945,196.0382,-49.84083,180.16690063476562
1056239,60528,22931,900.0,2,NGC4945,196.02878,-49.84082,180.10440063476562
1056239,60530,23001,900.0,3,NGC4945,196.03349,-49.83225,180.06460571289062
1056239,60530,23002,900.0,4,NGC4945,196.02885,-49.83389,180.09039306640625
1056239,60530,23003,900.0,5,NGC4945,196.0382,-49.83387,180.12460327148438
1056652,60531,23056,900.0,0,PGC54685,229.82334,-41.23337,179.95730590820312
1056652,60531,23057,900.0,1,PGC54685,229.8273,-41.2385,179.9600067138672
1056652,60531,23058,900.0,2,PGC54685,229.81928,-41.23849,179.9709014892578
1056652,60531,23059,900.0,3,PGC54685,229.8233,-41.22987,179.99209594726562
1056652,60531,23060,900.0,4,PGC54685,229.81933,-41.23157,179.98959350585938
1056652,60531,23061,900.0,5,PGC54685,229.82732,-41.23157,179.98919677734375
1056652,60531,23062,900.0,6,PGC54685,229.8193,-41.23504,179.99630737304688
1056652,60531,23063,900.0,7,PGC54685,229.8273,-41.23503,179.9864959716797
1056652,60531,23064,900.0,8,PGC54685,229.82329,-41.23675,179.99569702148438
1056300,60554,24534,900.0,0,IC4721,278.60286,-58.49661,179.99319458007812
1056300,60554,24535,900.0,1,IC4721,278.60847,-58.50177,179.98179626464844
1056300,60554,24536,900.0,2,IC4721,278.59704,-58.50178,179.96009826660156
1056300,60554,24537,900.0,3,IC4721,278.60279,-58.49313,179.97279357910156
1056300,60554,24538,900.0,4,IC4721,278.59705,-58.49484,179.9595947265625
1056300,60554,24539,900.0,5,IC4721,278.60852,-58.49486,179.9593963623047
1056300,60554,24540,900.0,6,IC4721,278.59698,-58.4983,179.95599365234375
1056300,60554,24541,900.0,7,IC4721,278.60848,-58.4983,179.95260620117188
1056581,60555,24605,900.0,0,NGC6215,252.77843,-58.99353,179.99429321289062
1056581,60555,24606,900.0,1,NGC6215,252.78418,-58.99865,179.97410583496094
1056581,60555,24607,900.0,2,NGC6215,252.7725,-58.99866,179.9958038330078
1056581,60555,24608,900.0,3,NGC6215,252.77836,-58.99002,179.97950744628906
1056581,60555,24609,900.0,4,NGC6215,252.77255,-58.99172,179.97689819335938
1056581,60555,24610,900.0,5,NGC6215,252.78424,-58.99172,179.9875030517578
1056581,60555,24611,900.0,6,NGC6215,252.77254,-58.99524,179.97030639648438
1056581,60555,24613,900.0,7,NGC6215,252.78419,-58.99521,179.98959350585938
1056581,60555,24614,900.0,8,NGC6215,252.77837,-58.99689,179.9788055419922
1056582,60556,24673,900.0,0,NGC6221,253.19305,-59.217,179.99229431152344
1056582,60556,24674,900.0,1,NGC6221,253.19892,-59.22217,179.95350646972656
1056582,60556,24675,900.0,2,NGC6221,253.18713,-59.22212,179.98280334472656
1056582,60556,24676,900.0,3,NGC6221,253.19303,-59.21351,179.98089599609375
1056582,60556,24677,900.0,4,NGC6221,253.18718,-59.2152,179.98190307617188
1056582,60556,24678,900.0,5,NGC6221,253.1989,-59.2152,179.9510040283203
